1																				
1																				
1																				
Year	Mnth	Day	DAEV	DAPR	DAWM	EVAP	MDEV	MDPR	MDWM	MNPN	MXPN	prcp(mm/day)	SN32	SNOW	SNWD	SX32	tmax(C)_daymet	tmin(C)_daymet	TOBS	WDMV
1984	6	4	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	85	57	59	29.8
1984	6	5	0	0	0	0.26	0	0	0	0	0	0	0	0	0	0	86	59	66	23
1984	6	6	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	85	66	69	26.7
1984	6	7	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	87	69	72	31.1
1984	6	8	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0	88	67	69	26.1
1984	6	9	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0	89	66	73	29.2
1984	6	10	0	0	0	0.28	0	0	0	0	0	0	0	0	0	0	91	66	75	28
1984	6	11	0	0	0	0.28	0	0	0	0	0	0	0	0	0	0	90	69	70	23
1984	6	12	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0	90	68	70	24.9
1984	6	13	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	88	70	72	21.7
1984	6	14	0	0	0	0.25	0	0	0	0	0	0.07	0	0	0	0	90	72	75	29.8
1984	6	15	0	0	0	0.27	0	0	0	0	0	0.56	0	0	0	0	94	70	71	34.2
1984	6	16	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	86	70	85	29.8
1984	6	17	0	0	0	0.26	0	0	0	0	0	0.02	0	0	0	0	88	70	75	21.1
1984	6	18	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	85	70	72	14.9
1984	6	19	0	0	0	0.14	0	0	0	0	0	0.14	0	0	0	0	87	70	72	16.8
1984	6	20	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	91	72	78	31.1
1984	6	21	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0	95	75	80	24.2
1984	6	22	0	0	0	0.21	0	0	0	0	0	0	0	0	0	0	92	75	78	24.9
1984	6	23	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0	95	72	78	34.8
1984	6	24	0	0	0	0.25	0	0	0	0	0	0.15	0	0	0	0	95	72	80	31.7
1984	6	25	0	0	0	0.26	0	0	0	0	0	0.02	0	0	0	0	94	72	76	32.9
1984	6	26	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0	94	69	70	37.3
1984	6	27	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0	93	69	72	21.7
1984	6	28	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	92	70	76	28
1984	6	29	0	0	0	0.16	0	0	0	0	0	0.28	0	0	0	0	88	75	77	44.7
1984	6	30	0	0	0	0	0	0	0	0	0	1.56	0	0	0	0	83	71	77	37.9
1984	7	1	0	0	0	0.17	0	0	0	0	0	0.04	0	0	0	0	86	68	78	24.2
1984	7	2	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	85	70	77	31.1
1984	7	3	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	89	73	75	29.8
1984	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	7	5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	89	72	74	55.3
1984	7	6	0	0	0	0.24	0	0	0	0	0	1.19	0	0	0	0	90	71	74	23
1984	7	7	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	90	73	75	19.9
1984	7	8	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0	91	71	75	32.9
1984	7	9	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	90	73	75	19.9
1984	7	10	0	0	0	0.26	0	0	0	0	0	0	0	0	0	0	92	73	74	24.9
1984	7	11	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	92	74	77	26.1
1984	7	12	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0	93	77	80	52.2
1984	7	13	0	0	0	0.05	0	0	0	0	0	0.16	0	0	0	0	82	71	73	19.9
1984	7	14	0	0	0	0.28	0	0	0	0	0	0	0	0	0	0	90	72	80	31.7
1984	7	15	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	92	74	81	16.8
1984	7	16	0	0	0	0.23	0	0	0	0	0	0.81	0	0	0	0	91	73	76	19.3
1984	7	17	0	0	0	0.26	0	0	0	0	0	0	0	0	0	0	87	72	74	18
1984	7	18	0	0	0	0.1	0	0	0	0	0	0.15	0	0	0	0	88	74	77	28
1984	7	19	0	0	0	0.2	0	0	0	0	0	0.44	0	0	0	0	90	70	70	19.9
1984	7	20	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	89	70	72	28
1984	7	21	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	91	72	75	18
1984	7	22	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	92	72	80	16.8
1984	7	23	0	0	0	0.26	0	0	0	0	0	0.02	0	0	0	0	93	69	70	21.1
1984	7	24	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	90	70	73	29.2
1984	7	25	0	0	0	0.18	0	0	0	0	0	0.51	0	0	0	0	83	70	71	13
1984	7	26	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	89	70	72	0
1984	7	27	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	89	70	72	37.3
1984	7	28	0	0	0	0.22	0	0	0	0	0	0.06	0	0	0	0	90	70	78	16.8
1984	7	29	0	0	0	0.19	0	0	0	0	0	0.5	0	0	0	0	88	70	71	24.2
1984	7	30	0	0	0	0.1	0	0	0	0	0	0.02	0	0	0	0	81	69	69	13
1984	7	31	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	80	67	68	9.9
1984	8	1	0	0	0	0.14	0	0	0	0	0	0.79	0	0	0	0	84	67	71	13
1984	8	2	0	0	0	0	0	0	0	0	0	5.74	0	0	0	0	72	70	70	11.2
1984	8	3	0	0	0	0	0	0	0	0	0	1.73	0	0	0	0	73	68	70	18
1984	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	70	74	16.2
1984	8	5	0	0	0	0.16	0	0	0	0	0	1.01	0	0	0	0	87	70	75	16.2
1984	8	6	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	88	72	74	21.1
1984	8	7	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	90	70	71	26.1
1984	8	8	0	0	0	0.19	0	0	0	0	0	0.08	0	0	0	0	90	69	70	21.7
1984	8	9	0	0	0	0.21	0	0	0	0	0	0	0	0	0	0	89	70	75	24.9
1984	8	10	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	90	73	76	26.7
1984	8	11	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	91	76	79	26.7
1984	8	12	0	0	0	0.22	0	0	0	0	0	0.92	0	0	0	0	90	70	74	31.7
1984	8	13	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	87	72	75	21.7
1984	8	14	0	0	0	0.13	0	0	0	0	0	0.03	0	0	0	0	87	71	72	18
1984	8	15	0	0	0	0.07	0	0	0	0	0	1.13	0	0	0	0	81	69	70	14.9
1984	8	16	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	87	70	72	18
1984	8	17	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	90	72	75	28
1984	8	18	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	90	74	77	21.7
1984	8	19	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0	91	72	76	21.1
1984	8	20	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	92	73	75	18
1984	8	21	0	0	0	0.16	0	0	0	0	0	0.01	0	0	0	0	92	72	73	14.9
1984	8	22	0	0	0	0.12	0	0	0	0	0	0.66	0	0	0	0	91	72	72	0
1984	8	23	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	89	72	75	21.1
1984	8	24	0	0	0	0	0	0	0	0	0	1.22	0	0	0	0	87	71	72	21.7
1984	8	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	8	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	8	27	0	0	0	0	0	0	0	0	0	0.91	0	0	0	0	86	71	72	23
1984	8	28	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	87	72	72	14.9
1984	8	29	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	88	71	72	21.1
1984	8	30	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	88	68	69	14.9
1984	8	31	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	90	69	70	14.9
1984	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	9	4	0	0	0	0.92	0	0	0	0	0	0	0	0	0	0	92	70	71	101.3
1984	9	5	0	0	0	0.03	0	0	0	0	0	0.46	0	0	0	0	80	63	63	19.3
1984	9	6	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0	85	63	65	28
1984	9	7	0	0	0	0.26	0	0	0	0	0	0	0	0	0	0	86	64	66	21.7
1984	9	8	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	86	65	66	26.1
1984	9	9	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	86	65	66	24.2
1984	9	10	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	86	65	68	16.8
1984	9	11	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	87	68	74	21.1
1984	9	12	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	88	71	72	19.9
1984	9	13	0	0	0	0.21	0	0	0	0	0	0	0	0	0	0	91	70	71	16.2
1984	9	14	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	93	70	72	14.9
1984	9	15	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0	91	71	73	18
1984	9	16	0	0	0	0.18	0	0	0	0	0	0.08	0	0	0	0	89	64	69	34.2
1984	9	17	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	87	65	67	31.1
1984	9	18	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	80	63	64	29.8
1984	9	19	0	0	0	0.21	0	0	0	0	0	0	0	0	0	0	84	64	65	32.9
1984	9	20	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	84	65	65	29.2
1984	9	21	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	87	64	65	26.1
1984	9	22	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	87	65	75	34.2
1984	9	23	0	0	0	0.15	0	0	0	0	0	0.03	0	0	0	0	86	72	73	29.2
1984	9	24	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	88	67	68	24.2
1984	9	25	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	93	67	67	18
1984	9	26	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	88	65	67	19.3
1984	9	27	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	90	64	64	37.9
1984	9	28	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	92	64	65	39.8
1984	9	29	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	86	57	58	65.9
1984	9	30	0	0	0	0.21	0	0	0	0	0	0	0	0	0	0	79	56	59	59
1984	10	1	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	74	48	48	44.1
1984	10	2	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	72	45	45	39.8
1984	10	3	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	74	45	47	21.7
1984	10	4	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	76	46	51	16.8
1984	10	5	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	80	51	61	16.2
1984	10	6	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	83	60	63	18
1984	10	7	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	84	62	64	18
1984	10	8	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	84	62	63	21.1
1984	10	9	0	0	0	0.15	0	0	0	0	0	0.1	0	0	0	0	85	63	65	18
1984	10	10	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	84	65	65	18
1984	10	11	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	85	61	61	19.3
1984	10	12	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	87	61	62	18
1984	10	13	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	86	60	65	16.2
1984	10	14	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	84	60	64	21.1
1984	10	15	0	0	0	0.16	0	0	0	0	0	0.17	0	0	0	0	84	64	70	26.7
1984	10	16	0	0	0	0.05	0	0	0	0	0	0.44	0	0	0	0	80	70	75	24.9
1984	10	17	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	85	72	72	21.7
1984	10	18	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	80	69	69	16.2
1984	10	19	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	85	69	71	26.1
1984	10	20	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	85	69	70	19.9
1984	10	21	0	0	0	0.14	0	0	0	0	0	0.16	0	0	0	0	84	70	74	55.3
1984	10	22	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	84	72	72	47.8
1984	10	23	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	86	72	72	26.1
1984	10	24	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	86	67	67	19.3
1984	10	25	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	88	65	66	19.3
1984	10	26	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	86	63	64	13
1984	10	27	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	88	64	66	16.8
1984	10	28	0	0	0	0.03	0	0	0	0	0	0.26	0	0	0	0	80	68	74	19.3
1984	10	29	0	0	0	0.1	0	0	0	0	0	0.65	0	0	0	0	85	70	72	19.9
1984	10	30	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	84	68	70	8.1
1984	10	31	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	83	67	68	11.8
1984	11	1	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	86	67	68	16.8
1984	11	2	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	84	66	67	23
1984	11	3	0	0	0	0.06	0	0	0	0	0	0.7	0	0	0	0	72	55	57	55.9
1984	11	4	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	73	57	61	14.9
1984	11	5	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	74	58	61	29.8
1984	11	6	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	72	48	51	54.1
1984	11	7	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	67	44	45	34.2
1984	11	8	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	68	44	48	11.8
1984	11	9	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	71	47	49	21.7
1984	11	10	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	75	49	65	19.9
1984	11	11	0	0	0	0.11	0	0	0	0	0	0.24	0	0	0	0	77	42	48	72.1
1984	11	12	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	60	37	37	42.3
1984	11	13	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	58	36	37	39.1
1984	11	14	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	65	37	43	14.3
1984	11	15	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	71	44	58	13
1984	11	16	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	78	55	58	16.2
1984	11	17	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	70	47	48	34.2
1984	11	18	0	0	0	0.09	0	0	0	0	0	0.03	0	0	0	0	72	48	67	14.9
1984	11	19	0	0	0	0.12	0	0	0	0	0	0.69	0	0	0	0	80	61	61	67.7
1984	11	20	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	67	46	47	54.1
1984	11	21	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	54	43	44	52.2
1984	11	22	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	57	34	36	39.8
1984	11	23	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	57	33	42	47.8
1984	11	24	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	63	31	44	26.7
1984	11	25	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	65	43	44	8.7
1984	11	26	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	77	44	58	16.8
1984	11	27	0	0	0	0.07	0	0	0	0	0	0.03	0	0	0	0	75	58	68	57.2
1984	11	28	0	0	0	0.11	0	0	0	0	0	0.57	0	0	0	0	75	43	43	88.2
1984	11	29	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	56	32	33	29.8
1984	11	30	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	61	33	48	9.9
1984	12	1	0	0	0	0.04	0	0	0	0	0	0.02	0	0	0	0	73	48	59	24.9
1984	12	2	0	0	0	0.03	0	0	0	0	0	0.12	0	0	0	0	69	57	65	8.7
1984	12	3	0	0	0	0.11	0	0	0	0	0	0.1	0	0	0	0	76	55	59	34.2
1984	12	4	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	65	46	47	57.8
1984	12	5	0	0	0	0.02	0	0	0	0	0	1.31	0	0	0	0	49	39	47	41
1984	12	6	0	0	0	0.06	0	0	0	0	0	0.05	0	0	0	0	60	38	39	65.2
1984	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	24	24	88.9
1984	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	24	31	16.8
1984	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	37	42	28
1984	12	10	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	68	42	62	42.3
1984	12	11	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	71	49	50	41
1984	12	12	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	72	50	54	19.3
1984	12	13	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	74	54	64	26.1
1984	12	14	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	78	61	63	55.9
1984	12	15	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	78	58	60	24.2
1984	12	16	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	76	57	61	19.3
1984	12	17	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	74	55	56	14.9
1984	12	18	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	75	56	60	14.3
1984	12	19	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	75	54	56	11.2
1984	12	20	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	74	56	60	19.3
1984	12	21	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	73	59	60	11.8
1984	12	22	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	75	59	64	70.2
1984	12	23	0	0	0	0.1	0	0	0	0	0	0.1	0	0	0	0	72	48	52	28
1984	12	24	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	73	52	65	9.9
1984	12	25	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	77	58	60	29.2
1984	12	26	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	71	51	54	44.1
1984	12	27	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	77	54	60	24.9
1984	12	28	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	67	56	57	13
1984	12	29	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	78	56	65	18
1984	12	30	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	76	63	64	21.1
1984	12	31	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	80	64	65	24.9
1985	1	1	0	0	0	0.12	0	0	0	0	0	0.67	0	0	0	0	77	65	67	82
1985	1	2	0	0	0	0.09	0	0	0	0	0	0.5	0	0	0	0	74	46	46	55.3
1985	1	3	0	0	0	0.03	0	0	0	0	0	0.61	0	0	0	0	48	40	40	90.7
1985	1	4	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	43	31	32	83.9
1985	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	27	29	60.3
1985	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	29	32	13
1985	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	32	47	16.2
1985	1	8	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	63	37	37	24.2
1985	1	9	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	57	34	35	24.2
1985	1	10	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	63	35	45	21.1
1985	1	11	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	71	45	45	52.8
1985	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	29	29	103.1
1985	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	28	31	69
1985	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	31	40	13
1985	1	15	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	53	33	34	28
1985	1	16	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	54	33	37	26.1
1985	1	17	0	0	0	0.11	0	0	0	0	0	0.79	0	0	0	0	67	37	54	60.9
1985	1	18	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	55	33	34	49.7
1985	1	19	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	53	33	38	60.3
1985	1	20	0	0	0	0.11	0	0	0	0	0	0.07	0	0	0	0	58	30	31	52.8
1985	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	5	5	106.9
1985	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	5	22	34.8
1985	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	21	27	32.9
1985	1	24	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	53	27	40	34.2
1985	1	25	0	0	0	0	0	0	0	0	0	0.39	0	0	0	0	48	39	43	21.1
1985	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	25	26	59
1985	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	25	32	21.7
1985	1	28	0	0	0	0	0	0	0	0	0	1.43	0	0	0	0	62	32	50	39.8
1985	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	30	31	54.1
1985	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	31	52	28
1985	1	31	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	69	52	66	75.8
1985	2	1	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	76	66	68	93.8
1985	2	2	0	0	0	0.07	0	0	0	0	0	0.58	0	0	0	0	70	33	33	78.9
1985	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	25	27	85.1
1985	2	4	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	39	26	31	47.2
1985	2	5	0	0	0	0	0	0	0	0	0	0.21	0	0	0	0	68	44	66	44.7
1985	2	6	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	69	46	46	65.2
1985	2	7	0	0	0	0.08	0	0	0	0	0	0.06	0	0	0	0	48	32	33	64
1985	2	8	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	53	29	29	59
1985	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1985	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	29	45	65.9
1985	2	11	0	0	0	0.13	0	0	0	0	0	0.89	0	0	0	0	67	44	53	41
1985	2	12	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	59	32	32	108.1
1985	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	31	34	44.7
1985	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	34	45	52.2
1985	2	15	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	57	35	35	28
1985	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	29	31	23
1985	2	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	35	37	28
1985	2	18	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	68	51	54	26.7
1985	2	19	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	70	54	55	29.8
1985	2	20	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	74	50	51	37.9
1985	2	21	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	74	50	54	32.9
1985	2	22	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	71	54	57	42.3
1985	2	23	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	76	57	64	41
1985	2	24	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	77	60	67	69
1985	2	25	0	0	0	0	0	0	0	0	0	2.49	0	0	0	0	70	57	59	52.2
1985	2	26	0	0	0	0.05	0	0	0	0	0	0.48	0	0	0	0	73	59	60	34.2
1985	2	27	0	0	0	0.08	0	0	0	0	0	0.64	0	0	0	0	71	60	60	19.3
1985	2	28	0	0	0	0.11	0	0	0	0	0	0.04	0	0	0	0	64	47	47	55.3
1985	3	1	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	67	47	50	24.9
1985	3	2	0	0	0	0	0	0	0	0	0	0.81	0	0	0	0	61	49	58	0
1985	3	3	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	72	55	57	39.8
1985	3	4	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	76	58	61	46
1985	3	5	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	74	54	55	75.2
1985	3	6	0	0	0	0.15	0	0	0	0	0	0.02	0	0	0	0	70	46	47	70.2
1985	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	47	55	34.8
1985	3	8	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	73	53	56	21.1
1985	3	9	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	78	56	64	29.2
1985	3	10	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	81	59	62	21.7
1985	3	11	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	80	60	64	36
1985	3	12	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	77	63	67	60.3
1985	3	13	0	0	0	0.06	0	0	0	0	0	0.03	0	0	0	0	74	61	64	29.8
1985	3	14	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	78	64	68	39.1
1985	3	15	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	82	52	52	72.7
1985	3	16	0	0	0	0.09	0	0	0	0	0	0.21	0	0	0	0	70	52	54	32.9
1985	3	17	0	0	0	0.02	0	0	0	0	0	0.48	0	0	0	0	60	52	53	49.1
1985	3	18	0	0	0	0.17	0	0	0	0	0	0.01	0	0	0	0	67	43	45	55.9
1985	3	19	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	66	40	46	31.7
1985	3	20	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	69	45	52	28
1985	3	21	0	0	0	0	0	0	0	0	0	2.45	0	0	0	0	71	52	59	80.8
1985	3	22	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	72	56	57	62.1
1985	3	23	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	68	47	52	34.8
1985	3	24	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	70	57	58	55.3
1985	3	25	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	75	55	55	34.2
1985	3	26	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	78	52	56	23
