  33.71										
 165										
 577320463										
1982	7	28	12	49420.81	0	416.66	0	33.81	21.34	2534.16	0.65
1982	7	29	12	49420.81	0.14	384.97	0	32.85	21.62	2578.52	0.65
1982	7	30	12	49420.81	11.76	271.84	0	32.19	21.94	2631.16	0.65
1982	7	31	12	49267.46	22.7	245.81	0	30.49	21.66	2586.15	0.65
1982	8	1	12	49075.2	27.14	250.96	0	30.07	21.28	2524.42	0.65
1982	8	2	12	49075.2	2.44	307.03	0	30.3	20.39	2381.69	0.65
1982	8	3	12	49075.2	0	435.17	0	31.78	19.19	2229.77	0.65
1982	8	4	12	48739.18	0	455.16	0	32.99	19.19	2230.87	0.65
1982	8	5	12	48729.6	0	449.65	0	33.5	19.79	2303.13	0.65
1982	8	6	12	48729.6	6.77	320.13	0	32.01	19.63	2289.86	0.65
1982	8	7	12	48651	8.74	299.6	0	30.08	19.12	2219.8	0.65
1982	8	8	12	48383.98	2.84	318.45	0	30.23	20.15	2344.41	0.65
1982	8	9	12	48383.98	0	385.21	0	30.7	20.21	2353.92	0.65
1982	8	10	12	48383.98	0	375.84	0	30.86	20.69	2429.65	0.65
1982	8	11	12	48038.39	8.07	286.96	0	30.61	20.26	2361.3	0.65
1982	8	12	12	48038.39	3.49	304.91	0	28.93	20.13	2341.24	0.65
1982	8	13	12	48038.39	0	409.7	0	30.23	19.1	2215.73	0.65
1982	8	14	12	47692.82	0	385.12	0	30.21	19.95	2325.09	0.65
1982	8	15	12	47692.82	0	334.99	0	30.11	21.48	2557.43	0.65
1982	8	16	12	47692.82	2.22	345.78	0	30.78	20.58	2412.16	0.65
1982	8	17	12	47347.2	30.65	326.65	0	31.57	19.99	2319.25	0.65
1982	8	18	12	47347.2	3.71	384.26	0	31.21	19.99	2324.34	0.65
1982	8	19	12	47347.2	0	444.76	0	31.3	18.6	2137.5	0.65
1982	8	20	12	47001.59	0	460.57	0	31.5	18	2077.98	0.65
1982	8	21	12	47001.59	0	460.86	0	32.01	18.3	2103.93	0.65
1982	8	22	12	47001.59	2.64	441.76	0	31.74	17.06	1939.67	0.65
1982	8	23	12	46656.02	0	478.33	0	32.01	17.15	1948.98	0.65
1982	8	24	12	46656.02	0	455.47	0	32.98	18.94	2191.09	0.65
1982	8	25	12	46656.02	0	424.04	0	33.2	20.5	2400.66	0.65
1982	8	26	12	46310.39	0	437.18	0	32.5	19.32	2245.98	0.65
1982	8	27	12	46310.39	0	429.23	0	32.86	19.88	2314.58	0.65
1982	8	28	12	46310.39	0	403.5	0	32.41	20.58	2412.34	0.65
1982	8	29	12	45964.8	1.03	417.2	0	32.26	19.16	2225.37	0.65
1982	8	30	12	45964.8	0	404.53	0	32.46	20.33	2372.07	0.65
1982	8	31	12	45964.8	0	379.88	0	31.62	20.52	2403.94	0.65
1982	9	1	12	45619.18	0	398.46	0	32.22	20.18	2353.68	0.65
1982	9	2	12	45619.18	2.74	384.21	0	33.06	20.05	2329.69	0.65
1982	9	3	12	45334.31	12.09	315.55	0	31.76	18.75	2159.34	0.65
1982	9	4	12	45273.66	0	495.09	0	29.37	12.65	1451.87	0.65
1982	9	5	12	45273.66	0	474.55	0	29.24	13.72	1572.83	0.65
1982	9	6	12	44928.02	0	464.35	0	30.32	14.9	1698.54	0.65
1982	9	7	12	44928.02	0	480.15	0	30.32	13.6	1560.74	0.65
1982	9	8	12	44928.02	0	468.18	0	30.05	13.9	1591.81	0.65
1982	9	9	12	44582.39	0	445.4	0	29.52	14.6	1664.52	0.65
1982	9	10	12	44582.39	0	373.39	0	28.13	16.67	1887.73	0.65
1982	9	11	12	44582.39	0.81	272.57	0	27.16	19.23	2237.49	0.65
1982	9	12	12	44236.79	0	275.7	0	28.59	20.42	2387.53	0.65
1982	9	13	12	44236.79	0.26	271.56	0	28.34	20.33	2373.28	0.65
1982	9	14	12	43891.22	0	380.47	0	32.37	19.62	2289.35	0.65
1982	9	15	12	43891.22	0	394.41	0	33	19.26	2242.23	0.65
1982	9	16	12	43891.22	5.1	296.12	0	33.13	19.2	2231.56	0.65
1982	9	17	12	43545.59	0	384.77	0	31.78	18.53	2132.49	0.65
1982	9	18	12	43545.59	0	412.58	0	32.31	17.36	1978.2	0.65
1982	9	19	12	43545.59	0	395.46	0	30.68	16.91	1915.51	0.65
1982	9	20	12	43200	0	410.24	0	27.82	13.77	1581.89	0.65
1982	9	21	12	43200	0	417.56	0	25.22	11.18	1334.23	0.65
1982	9	22	12	42854.41	0	477.09	0	22.55	4.87	869.76	0.65
1982	9	23	12	42854.41	0	483.42	0	23.63	4.8	863.91	0.65
1982	9	24	12	42854.41	0	475.62	0	24.41	5.66	919.93	0.65
1982	9	25	12	42508.82	4.65	328.73	0	25.13	8.84	1147.11	0.65
1982	9	26	12	42508.82	0.47	391.42	0	24.55	10.85	1307.96	0.65
1982	9	27	12	42508.82	0	398.93	0	23.36	9.36	1189.01	0.65
1982	9	28	12	42163.18	0	454.38	0	26.29	7.76	1060.66	0.65
1982	9	29	12	42163.18	0	455.55	0	28.96	9.14	1171.28	0.65
1982	9	30	12	41817.56	0	420.91	0	29.24	11.83	1386.28	0.65
1982	10	1	12	41817.56	0	411.71	0	28.5	11.58	1366.3	0.65
1982	10	2	12	41817.56	0	422.47	0	29.09	10.95	1315.98	0.65
1982	10	3	12	41472.04	0	386.06	0	28.61	12.81	1466.82	0.65
1982	10	4	12	41472.04	0	361.91	0	27.93	13.61	1562.13	0.65
1982	10	5	12	41472.04	0	375.77	0	31	15.08	1718.03	0.65
1982	10	6	12	41126.4	0	328.82	0	30.74	17.42	1987.53	0.65
1982	10	7	12	41126.4	33.86	164.1	0	26.95	18.94	2191.19	0.65
1982	10	8	12	41065.74	12.28	124.47	0	25.5	19.62	2289.84	0.65
1982	10	9	12	40780.8	16.45	139.03	0	26.63	20.04	2326.21	0.65
1982	10	10	12	40780.8	17.4	197.92	0	28.77	18.94	2191.05	0.65
1982	10	11	12	40435.16	0	339.48	0	26.38	13.28	1524.39	0.65
1982	10	12	12	40435.16	0	287.69	0	23.74	13.24	1517.97	0.65
1982	10	13	12	40435.16	33.97	136.9	0	18.91	12.74	1459.7	0.65
1982	10	14	12	40089.63	0	329.66	0	19.35	7.29	1023.51	0.65
1982	10	15	12	40089.63	0	399.29	0	21.67	4.78	862.62	0.65
1982	10	16	12	40089.63	0	399.71	0	22.83	5.39	908.57	0.65
1982	10	17	12	39744.01	0	407.59	0	21.5	3.13	767.82	0.65
1982	10	18	12	39744.01	0	386.81	0	22.1	5.17	891.73	0.65
1982	10	19	12	39744.01	0	336.25	0	23.55	9.67	1213.44	0.65
1982	10	20	12	39398.38	0	321.7	0	24.1	10.86	1308.72	0.65
1982	10	21	12	39398.38	0	345.07	0	20.63	6.31	948.22	0.65
1982	10	22	12	39398.38	0	337.33	0	19.4	5.66	916.55	0.65
1982	10	23	12	39052.81	0	383.02	0	19.5	2.32	721.81	0.65
1982	10	24	12	39052.81	0	385.86	0	19	1.42	673.6	0.65
1982	10	25	12	39052.81	0	390.9	0	18.96	0.53	640	0.65
1982	10	26	12	38707.2	0	396.31	0	19.01	-0.57	589.9	0.65
1982	10	27	12	38707.2	0	408.51	0	22.48	-0.34	597.88	0.65
1982	10	28	12	38707.2	0	393.14	0	23.01	1.9	702.37	0.65
1982	10	29	12	38361.58	0	375.08	0	23.1	3.86	805.78	0.65
1982	10	30	12	38361.58	0	336.08	0	23.24	7.34	1027.37	0.65
1982	10	31	12	38361.58	0	318.15	0	25.71	10.58	1286.46	0.65
1982	11	1	12	38015.98	0	329.66	0	27.6	11.09	1326.93	0.65
1982	11	2	12	38015.98	0	301.18	0	27.04	12.61	1449.19	0.65
1982	11	3	12	38015.98	15.61	198.46	0	24.48	12.59	1447.18	0.65
1982	11	4	12	37748.99	8.44	228.14	0	15.7	2.35	724.8	0.65
1982	11	5	12	37670.41	0	334.76	0	11.02	-4.29	440.95	0.65
1982	11	6	12	37670.41	0	343.44	0	12.34	-4.28	440.85	0.65
1982	11	7	12	37660.82	0	356.88	0	16.67	-2.48	509.76	0.65
1982	11	8	12	37324.8	0	354.73	0	19.85	-0.3	597.69	0.65
1982	11	9	12	37324.8	0	357.85	0	21.5	-0.1	606.88	0.65
1982	11	10	12	37324.8	0	355.3	0	23	0.82	640	0.65
1982	11	11	12	37132.57	0	327.15	0	23.06	3.86	806.08	0.65
1982	11	12	12	36979.2	0	236.87	0	20.99	8.74	1139.48	0.65
1982	11	13	12	36979.2	11.43	240.02	0	16.81	-1.55	548.96	0.65
1982	11	14	12	36979.2	0	289.47	0	11.9	-3.48	473.84	0.65
1982	11	15	12	36712.22	0	268.14	0	11.38	-2.44	519.26	0.65
1982	11	16	12	36633.64	0	304.97	0	12.75	-4.2	446.17	0.65
1982	11	17	12	36633.64	4.1	209.75	0	14.64	-0.47	589.65	0.65
1982	11	18	12	36633.64	8.05	68.1	0	13.36	9.15	1171.9	0.65
1982	11	19	12	36441.39	12.97	66.41	0	15.83	11.66	1372.95	0.65
1982	11	20	12	36288	17.49	49.06	0	16.26	13.42	1547.88	0.65
1982	11	21	12	36288	9.71	48.02	0	17.22	14.47	1637.81	0.65
1982	11	22	12	36288	19.1	67.2	0	19.12	14.93	1708.2	0.65
1982	11	23	12	36278.43	19.07	105.23	0	21.28	14.55	1648.33	0.65
1982	11	24	12	36020.98	11.08	216.56	0	19.94	4.29	826.11	0.65
1982	11	25	12	35942.38	0	248.3	0	10.91	-0.8	574.91	0.65
1982	11	26	12	35942.38	0	281.45	0	15.96	1.64	687.22	0.65
1982	11	27	12	35942.38	0	245.62	0	21.08	8.93	1154.22	0.65
1982	11	28	12	35942.38	25.44	114.49	0	19.81	12.96	1479.91	0.65
1982	11	29	12	35819.41	19.2	207.11	0	18.28	4.44	835.55	0.65
1982	11	30	12	35613.79	6.8	230.76	0	18.51	5.96	932.67	0.65
1982	12	1	12	35596.81	60.36	135.88	0	19.41	11.34	1347.22	0.65
1982	12	2	12	35596.81	2.24	143.08	0	23.17	16.44	1869.73	0.65
1982	12	3	12	35596.81	0	118.11	0	24.89	19.49	2278.1	0.65
1982	12	4	12	35596.81	14.37	113.7	0	23.6	16.82	1905.97	0.65
1982	12	5	12	35596.81	37.03	165.22	0	19.42	9.71	1216.61	0.65
1982	12	6	12	35473.84	0	265.98	0	15.8	3.61	792.81	0.65
1982	12	7	12	35329.8	0	296.51	0	15.24	0.52	633.84	0.65
1982	12	8	12	35251.21	0	288.94	0	15.99	2.05	710.38	0.65
1982	12	9	12	35251.21	0	251.41	0	14.82	4.15	818	0.65
1982	12	10	12	35251.21	0	205.64	0	10.45	2.78	742.63	0.65
1982	12	11	12	35251.21	36.62	156.42	0	10.64	3.04	763.19	0.65
1982	12	12	12	35251.21	20.37	207.16	0	9.04	-2.21	519.36	0.65
1982	12	13	12	35251.21	0	261.06	0	3.71	-6.03	394.78	0.65
1982	12	14	12	35251.21	0	305.12	0	9.8	-3.83	456.87	0.65
1982	12	15	12	35251.21	5.82	174.69	0	13.06	4.48	838.64	0.65
1982	12	16	12	35251.21	34.95	217.94	0	11.39	-0.69	583.57	0.65
1982	12	17	12	35251.21	0	266.36	0	8.12	-1.76	539.22	0.65
1982	12	18	12	35251.21	0	308.52	0	9.64	-4.36	440	0.65
1982	12	19	12	35251.21	0.35	312.29	0	13.04	-2.35	520	0.65
1982	12	20	12	35251.21	0	317.16	0	14.02	-2.99	482.62	0.65
1982	12	21	12	35251.21	0	321.46	0	15.83	-3.1	482.54	0.65
1982	12	22	12	35251.21	0.95	300.02	0	17.29	-1.16	563.91	0.65
1982	12	23	12	35251.21	4.34	181.64	0	19.89	8.62	1129.4	0.65
1982	12	24	12	35251.21	0	188.56	0	20.43	12.33	1426.4	0.65
1982	12	25	12	35251.21	6.97	87.1	0	20.75	15.99	1804.62	0.65
1982	12	26	12	35251.21	0.85	126.74	0	21.32	16	1800	0.65
1982	12	27	12	35251.21	6.54	112.14	0	21.61	16.38	1860.37	0.65
1982	12	28	12	35251.21	9.79	232.93	0	21.89	9.7	1216.15	0.65
1982	12	29	12	35251.21	0	262.44	0	14.28	3.09	766.08	0.65
1982	12	30	12	35251.21	0	261.44	0	8.96	-1.68	543.17	0.65
1982	12	31	12	35251.21	0	289.23	0	10.17	-2.7	502.47	0.65
1983	1	1	12	35251.21	3.97	259.3	0	11	-0.32	596.36	0.65
1983	1	2	12	35251.21	17.8	131.63	0	10	4.31	824.77	0.65
1983	1	3	12	35268.18	2.01	221.05	0	8.42	0.78	641.26	0.65
1983	1	4	12	35404.58	0	332.44	0	9.53	-3.75	460.42	0.65
1983	1	5	12	35536.15	0	351.86	0	12	-3.34	480.7	0.65
1983	1	6	12	35596.81	0	340.89	0	13.03	-1.33	560.73	0.65
1983	1	7	12	35596.81	0	331.69	0	14.76	0.67	640	0.65
1983	1	8	12	35596.81	10	213.39	0	13.15	2.23	718.35	0.65
1983	1	9	12	35596.81	12.63	122.98	0	12.99	7.17	1013.22	0.65
1983	1	10	12	35596.81	9.74	101.46	0	12.53	7.74	1059.53	0.65
1983	1	11	12	35675.39	1	287.38	0	13.96	-0.05	606.98	0.65
1983	1	12	12	35932.8	0	316.49	0	12.08	-2.39	518.44	0.65
1983	1	13	12	35942.38	0	313.86	0	8.61	-5.08	432.99	0.65
1983	1	14	12	35942.38	0	348.28	0	16.04	-3.96	443.35	0.65
1983	1	15	12	35942.38	0	343.67	0	16.54	-1.99	527.84	0.65
1983	1	16	12	35942.38	0	310.39	0	6.05	-6.71	361.77	0.65
1983	1	17	12	36165.03	0	336.6	0	9.3	-6.25	379.95	0.65
1983	1	18	12	36288	0	339.97	0	9.3	-6.39	370.6	0.65
1983	1	19	12	36288	0	282.12	0	4.4	-6.04	394.57	0.65
1983	1	20	12	36288	13.04	192.14	0	4.85	-4.17	441.94	0.65
1983	1	21	12	36304.99	25.97	84.27	0	3.14	-0.39	598.16	0.65
1983	1	22	12	36624.06	1.99	86.78	0	4.42	1.81	704.57	0.65
1983	1	23	12	36633.64	0.01	125.93	0	5.47	1.52	681.45	0.65
1983	1	24	12	36633.64	0	125.93	0	4.44	0.53	640	0.65
1983	1	25	12	36633.64	0	292.35	0	9.07	-1.57	554.29	0.65
1983	1	26	12	36918.54	0	325.28	0	11.11	-1.69	544.84	0.65
1983	1	27	12	36979.2	14.67	187.08	0	8.26	-0.11	601.56	0.65
1983	1	28	12	36979.2	0.29	293.87	0	7.95	-2.77	498.83	0.65
1983	1	29	12	36979.2	0	336.66	0	12.48	-0.82	574.44	0.65
1983	1	30	12	37315.22	5.56	213.06	0	13.06	3.12	769.27	0.65
1983	1	31	12	37324.8	0	335.33	0	14.15	1.12	650.36	0.65
1983	2	1	12	37324.8	36.28	232.48	0	15	3.54	798.76	0.65
1983	2	2	12	37403.38	54.89	180.2	0	13	5.07	885.34	0.65
1983	2	3	12	37670.41	2.79	187.78	0	6.46	-0.61	591.55	0.65
1983	2	4	12	37670.41	0	302.17	0	5.44	-4.36	440.12	0.65
1983	2	5	12	37670.41	12.7	211.04	0	5.87	-2.8	496.13	0.65
1983	2	6	12	38006.4	33.26	141.07	0	5.79	0.55	633.94	0.65
1983	2	7	12	38015.98	0	253.36	0	6.62	-0.61	587.86	0.65
1983	2	8	12	38015.98	0	389.89	0	8.05	-6.88	360.01	0.65
1983	2	9	12	38238.6	0	384.83	0	10.71	-4.04	450.87	0.65
1983	2	10	12	38361.58	27.09	121.85	0	9.48	4.98	878.05	0.65
1983	2	11	12	38361.58	8.6	118.44	0	8.67	4.51	840.93	0.65
1983	2	12	12	38440.18	0	325.85	0	10.71	1.02	641.48	0.65
1983	2	13	12	38707.2	0	339.09	0	9.87	-0.02	610.25	0.65
1983	2	14	12	38707.2	0	403.3	0	12.81	-1.21	560.13	0.65
1983	2	15	12	38724.18	0	429	0	15.44	-2.47	517.18	0.65
1983	2	16	12	39052.81	0	420.17	0	14.99	-0.84	573.15	0.65
1983	2	17	12	39052.81	1.26	370.23	0	14.97	1.55	683.63	0.65
1983	2	18	12	39069.79	0	436.68	0	17.67	-0.79	576.83	0.65
1983	2	19	12	39398.38	0	442.78	0	18.92	-1	560.73	0.65
1983	2	20	12	39398.38	0	438.12	0	20.79	1.3	664.16	0.65
1983	2	21	12	39415.36	0	403.25	0	20.92	5.68	916.91	0.65
1983	2	22	12	39744.01	21.69	237.78	0	19.5	9.45	1196.12	0.65
1983	2	23	12	39744.01	23.07	195	0	15.79	8.14	1091.25	0.65
1983	2	24	12	39897.37	9.22	225.53	0	14.95	6.03	922.65	0.65
1983	2	25	12	40089.63	5	265.5	0	12.14	1.38	670.99	0.65
1983	2	26	12	40089.63	0	401.8	0	10.06	-3.06	483.26	0.65
1983	2	27	12	40425.59	0	388.85	0	11.13	-1.2	560.3	0.65
1983	2	28	12	40435.16	21.95	234.42	0	10.59	1.79	701.79	0.65
1983	3	1	12	40435.16	27.47	215.09	0	12.4	4.5	840.38	0.65
1983	3	2	12	40780.8	0	438.11	0	20.8	4.52	841.57	0.65
1983	3	3	12	40780.8	0	452.32	0	24.3	5.68	916.01	0.65
1983	3	4	12	40780.8	0	428.47	0	25.5	9	1160.28	0.65
1983	3	5	12	41126.4	51.32	261.22	0	23.82	12.43	1434.28	0.65
1983	3	6	12	41126.4	70.86	226.12	0	21.12	12	1400	0.65
1983	3	7	12	41126.4	0	431.07	0	25.46	9.07	1165.42	0.65
1983	3	8	12	41472.04	1.91	409.49	0	23.27	7.12	1009.21	0.65
1983	3	9	12	41472.04	0	397.29	0	13.94	1.09	652.02	0.65
1983	3	10	12	41817.56	0	273.25	0	6.62	-0.87	572.54	0.65
1983	3	11	12	41817.56	0	181.79	0	3.38	-1.23	559.58	0.65
1983	3	12	12	41817.56	0	258.95	0	6.85	0	600	0.65
1983	3	13	12	42163.18	0	477.1	0	14.24	-3.17	480.6	0.65
1983	3	14	12	42163.18	0	490.92	0	20.4	0.32	625.47	0.65
1983	3	15	12	42163.18	0	460.28	0	23.5	5.87	920	0.65
1983	3	16	12	42508.82	0	385	0	21.43	8.81	1144.57	0.65
1983	3	17	12	42508.82	4.74	144.77	0	16.38	11.04	1323.3	0.65
1983	3	18	12	42844.84	7.73	138.21	0	15.4	10.5	1280	0.65
1983	3	19	12	42854.41	0.05	397.76	0	17.62	5.76	920	0.65
1983	3	20	12	42854.41	5.68	353.89	0	19.09	6.62	969.57	0.65
1983	3	21	12	43200	17.39	301.74	0	13.21	2.07	713.82	0.65
1983	3	22	12	43200	0	430.52	0	8.03	-3.66	466.38	0.65
1983	3	23	12	43200	0	456.81	0	11.62	-1.38	557.29	0.65
1983	3	24	12	43545.59	11.43	317.07	0	10.93	-0.42	600	0.65
1983	3	25	12	43545.59	0	501.59	0	13.32	-2.68	504.67	0.65
1983	3	26	12	43555.18	0	471.89	0	15.08	0.83	642.93	0.65
1983	3	27	12	43891.22	22.31	270.37	0	15.05	5.59	920	0.65
1983	3	28	12	43891.22	0	458.22	0	16.95	3.49	799.56	0.65
1983	3	29	12	44236.79	0	466.89	0	12.35	-1.06	561.34	0.65
1983	3	30	12	44236.79	0	456.87	0	15.4	2.2	719.73	0.65
1983	3	31	12	44236.79	0.67	314.48	0	14.95	6.6	967.63	0.65
1983	4	1	12	44582.39	0	443.98	0	19.03	6.32	945.36	0.65
1983	4	2	12	44582.39	20.12	334.7	0	19.29	6.69	975.48	0.65
1983	4	3	12	44582.39	0	307.41	0	13.25	5.99	928.75	0.65
1983	4	4	12	44928.02	0	534.2	0	19.89	1.98	711.35	0.65
1983	4	5	12	44928.02	6.03	459.16	0	22.51	7.39	1031.57	0.65
1983	4	6	12	45273.66	30.36	183.33	0	17.89	12.07	1405.6	0.65
1983	4	7	12	45273.66	25.06	160.52	0	19.3	14.33	1627.01	0.65
1983	4	8	12	45273.66	18.1	192.09	0	20.86	14.9	1703.96	0.65
1983	4	9	12	45619.18	8.37	341.17	0	20.34	8.32	1105.65	0.65
1983	4	10	12	45619.18	0	514.61	0	17.74	2.79	743.27	0.65
1983	4	11	12	45619.18	0	548.82	0	20.68	2.26	720.19	0.65
1983	4	12	12	45964.8	0	550.66	0	24.37	4.9	871.87	0.65
1983	4	13	12	45964.8	0	517.43	0	26.49	9.63	1210.22	0.65
1983	4	14	12	45974.38	51.17	344.4	0	24.25	11.35	1347.89	0.65
1983	4	15	12	46310.39	1.91	517.71	0	19.1	2.52	730.23	0.65
1983	4	16	12	46310.39	0	532.15	0	16.35	0.32	625.12	0.65
1983	4	17	12	46502.65	0	535.4	0	18.6	1.72	697.87	0.65
1983	4	18	12	46656.02	9.48	369.53	0	18.17	3.87	800	0.65
1983	4	19	12	46656.02	2.67	380.84	0	11.35	-1.59	551.76	0.65
1983	4	20	12	46984.62	0	513.74	0	13.96	-1	569.47	0.65
1983	4	21	12	47001.59	0	537.9	0	17.19	0.25	619.86	0.65
1983	4	22	12	47001.59	19.81	352.59	0	17.8	4.55	843.83	0.65
1983	4	23	12	47330.22	54.25	218.11	0	17.04	9.82	1225.42	0.65
1983	4	24	12	47347.2	4.82	339.41	0	20.02	7.54	1043.5	0.65
1983	4	25	12	47347.2	0	528.67	0	19.82	3.6	795.7	0.65
1983	4	26	12	47675.83	0	570.56	0	23.2	2.58	726.16	0.65
1983	4	27	12	47692.82	0	567.46	0	25.9	4.74	859.27	0.65
1983	4	28	12	47692.82	0	547.07	0	26.5	7	999.76	0.65
1983	4	29	12	47959.82	0	484.83	0	26.5	11.03	1322.18	0.65
1983	4	30	12	48038.39	0	405.24	0	26.27	14.23	1618.3	0.65
1983	5	1	12	48038.39	0	388.01	0	27.36	15.85	1787.87	0.65
1983	5	2	12	48161.36	0	334.34	0	26.76	17.2	1951.73	0.65
1983	5	3	12	48383.98	2.72	324.46	0	25.3	14.66	1666.3	0.65
1983	5	4	12	48383.98	5.15	339.29	0	20.31	7.39	1031.2	0.65
1983	5	5	12	48393.57	0	529.62	0	23.62	6.33	946.07	0.65
1983	5	6	12	48729.6	0	549.76	0	27.4	7.43	1034.3	0.65
1983	5	7	12	48729.6	0	505.78	0	28.39	10.91	1312.79	0.65
1983	5	8	12	48729.6	0	439.96	0	26.63	12.58	1446.38	0.65
1983	5	9	12	48996.61	0	515.97	0	23.31	5.86	922.01	0.65
1983	5	10	12	49075.2	0	517.98	0	26.81	8.53	1122.03	0.65
1983	5	11	12	49075.2	4.69	360.9	0	28.31	11.9	1391.79	0.65
1983	5	12	12	49084.78	0	366.26	0	27.64	16.38	1860.68	0.65
1983	5	13	12	49420.81	0	445.62	0	29.12	14.6	1655.82	0.65
1983	5	14	12	49420.81	0	429.32	0	29.46	15.56	1765.1	0.65
1983	5	15	12	49420.81	14.02	305.92	0	26.72	16.46	1873.79	0.65
1983	5	16	12	49481.47	53.35	206.92	0	20.55	13.18	1508.67	0.65
1983	5	17	12	49766.41	0	488.07	0	22.34	7.39	1031.2	0.65
1983	5	18	12	49766.41	0	432.99	0	23.9	11.16	1332.88	0.65
1983	5	19	12	49766.41	83.96	222.93	0	24.23	16.01	1803.51	0.65
1983	5	20	12	49775.99	25.55	221.35	0	25.66	17.5	2000	0.65
1983	5	21	12	50095.01	16.87	163.63	0	24.17	18.42	2113.59	0.65
1983	5	22	12	50112	11.64	231.54	0	26.46	18.1	2085.9	0.65
1983	5	23	12	50112	10.37	384.54	0	27.43	14.07	1605.47	0.65
1983	5	24	12	50112	6.22	364.29	0	26.7	13.66	1571.41	0.65
1983	5	25	12	50234.98	0	523.88	0	25.42	8.82	1145.44	0.65
1983	5	26	12	50457.6	0	503.29	0	26.5	10.98	1318.15	0.65
1983	5	27	12	50457.6	0	486.16	0	26.76	12.23	1418.36	0.65
1983	5	28	12	50457.6	0	519.7	0	27.36	11.05	1323.76	0.65
1983	5	29	12	50457.6	17.35	369.84	0	28.77	13.61	1563.13	0.65
1983	5	30	12	50467.18	3.98	421.97	0	28.95	14.09	1606.92	0.65
1983	5	31	12	50724.62	0	449.08	0	25.1	12.44	1435.07	0.65
1983	6	1	12	50803.21	0	378.86	0	23.48	13.44	1548.26	0.65
1983	6	2	12	50803.21	0	501.71	0	26.81	11.37	1349.87	0.65
1983	6	3	12	50803.21	0	480.28	0	29.39	14.45	1637.65	0.65
1983	6	4	12	50803.21	20.8	339.81	0	30.3	16.5	1880	0.65
1983	6	5	12	50803.21	4.15	371.72	0	28.81	17.27	1963.78	0.65
1983	6	6	12	50812.8	0	395.36	0	28.64	17.69	2030.78	0.65
1983	6	7	12	50995.46	5.67	280.05	0	26.55	16.68	1894.11	0.65
1983	6	8	12	51131.82	3.19	332.78	0	24.79	12.91	1476.01	0.65
1983	6	9	12	51148.81	0	517.61	0	27.33	11.81	1384.65	0.65
1983	6	10	12	51148.81	0	503.7	0	28.98	13.87	1589.75	0.65
1983	6	11	12	51148.81	0	500.09	0	29.51	14.36	1629.42	0.65
1983	6	12	12	51148.81	0	478.9	0	29.5	15.4	1751.78	0.65
1983	6	13	12	51148.81	0	500.13	0	30.12	14.79	1685.33	0.65
1983	6	14	12	51148.81	0	483.1	0	30.52	15.83	1790.13	0.65
1983	6	15	12	51148.81	8.17	315.57	0	30.24	18.12	2085.05	0.65
1983	6	16	12	51148.81	15.03	307.26	0	29.57	18.04	2080.92	0.65
1983	6	17	12	51148.81	13.6	279.66	0	29.14	18.98	2196.92	0.65
1983	6	18	12	51148.81	8.19	290.5	0	27.15	17.99	2074.29	0.65
1983	6	19	12	51148.81	1.06	305.09	0	26.74	18.25	2099.91	0.65
1983	6	20	12	51148.81	3.15	328.09	0	28.55	17.34	1974.84	0.65
1983	6	21	12	51148.81	0.13	386.69	0	29.39	18.5	2121.22	0.65
1983	6	22	12	51148.81	3.65	261.88	0	29.25	20.44	2389.89	0.65
1983	6	23	12	51148.81	6.64	255.73	0	30	20.99	2478.25	0.65
1983	6	24	12	51148.81	5.49	315.71	0	29.95	19.73	2298.35	0.65
1983	6	25	12	51148.81	0	427.02	0	31.5	19.27	2242.55	0.65
1983	6	26	12	51148.81	2.05	392.7	0	31.5	19.73	2298.71	0.65
1983	6	27	12	51148.81	15.78	276.14	0	30.58	20.73	2436.17	0.65
1983	6	28	12	51148.81	16.38	275.35	0	29.85	20.25	2361.14	0.65
1983	6	29	12	51148.81	0	363.63	0	30.67	21.17	2507.68	0.65
1983	6	30	12	51148.81	1.55	344.32	0	30.83	20.57	2411.94	0.65
1983	7	1	12	51148.81	3.38	345.92	0	31.88	20.44	2390.79	0.65
1983	7	2	12	51148.81	10.34	350.21	0	32.98	19.29	2246.46	0.65
1983	7	3	12	51148.81	0	447.03	0	32.5	19.86	2310.53	0.65
1983	7	4	12	51148.81	0	390.6	0	31.92	21.53	2565.3	0.65
1983	7	5	12	51070.22	4.69	318.25	0	31.02	21.48	2557.09	0.65
1983	7	6	12	50926.2	17.26	314.1	0	28.94	18.19	2092.01	0.65
1983	7	7	12	50803.21	0	513.75	0	29.73	14.63	1667.45	0.65
1983	7	8	12	50803.21	0	485.08	0	30.07	16.29	1846.85	0.65
1983	7	9	12	50803.21	0	496.45	0	31.54	16.84	1907.93	0.65
1983	7	10	12	50803.21	0	477.75	0	31.57	17.81	2048.96	0.65
1983	7	11	12	50803.21	0	488.92	0	32.33	17.83	2051.18	0.65
1983	7	12	12	50786.24	0	492.76	0	33.11	18.15	2091.74	0.65
1983	7	13	12	50580.59	0	461.88	0	33.5	19.99	2318.82	0.65
1983	7	14	12	50457.6	0	471.64	0	34.12	19.98	2320	0.65
1983	7	15	12	50457.6	0	456.38	0	34.26	20.74	2439.12	0.65
1983	7	16	12	50457.6	0	436.38	0	34	21.37	2538.82	0.65
1983	7	17	12	50457.6	0	402.48	0	33.11	21.95	2631.84	0.65
1983	7	18	12	50379.02	0	410.66	0	31.45	20.29	2366.04	0.65
